5,278899801166 9,229101129304 F4II
3,374109990258 5,724285507607 VII
6,471017971018 -2,754702487037 VII
-3,402618788624 -1,873610325421 M7III
-3,943230788483 -4,064016785198 A7VI
0,942446084148 6,015808928531 G7V
4,143320302577 6,454100999174 O8II
-6,510181931602 -4,906578779430 VII
-6,327383765169 -2,338460696787 A5VI
2,471424150742 4,970271522028 F5IV
0,917779510382 9,266565205227 G6IV
6,792597082914 -5,868337810623 F1V
-3,237370188968 -3,878470182560 B1V
7,189937707658 -3,685684893920 VII
3,124464540390 6,773631138990 B1VI
-3,143293626067 -1,484075038759 M5V
5,090925710202 -4,096416078239 K8II
-5,085285672736 -0,830558895513 F2V
-4,683480803967 -4,890957056399 F7IV
6,876664054278 -5,315716084753 F8I
-5,349914677281 -4,452625773804 M4I
1,654641940431 7,039108583627 A0I
1,401507323865 7,886438178584 A7V
5,579098949859 -4,528046126273 F7V
1,783696090694 8,591629195258 G3IV
1,964130210102 7,346021363294 VII
7,959773036564 -3,164998870720 G0I
-6,955729435216 -5,437690444493 G7III
2,529215354385 8,281976087332 K7II
6,781111943521 -6,466504947135 A2IV
8,671983699956 -6,419427683428 M0I
3,167279306998 7,067284389372 G6IV
-5,591430425264 -4,877910378634 O0V
5,368163557253 7,192039692600 A9I
-7,004876496350 -1,075775054219 F8III
4,860466126870 -6,124092746422 M0II
5,775906291867 -6,005429587039 F5V
-6,880086538995 -2,515792719221 O7II
2,884800669835 4,624169931604 VII
2,848488110758 6,447898187821 B3VI
0,680011725355 7,465846778631 VII
-3,526621428842 -4,444348332147 K0VI
4,177071324735 -6,342191229848 B3II
3,521390921183 4,544200799764 F7IV
7,200065664782 -2,475850855194 VII
-5,744817703414 -5,592454306056 O6V
-5,336068111865 -3,193112480304 A6I
4,335719350630 -5,373473186657 B7III
1,705009429357 8,875935215683 K1I
-6,086438759781 -2,193217761489 A1VI
-5,125619237153 -2,372539585229 F4III
5,702109509232 -7,182405082634 A2IV
7,609340798309 -3,943172381247 M9II
-6,807232811170 -4,849406411668 VII
5,849151199585 -3,782089976954 O9I
-4,866292212499 -2,990264568643 B5I
4,686142932780 5,409084722412 K2V
-7,098654731398 -1,997019405010 K5III
-5,896758754001 -3,424580094129 M7VI
-6,882374481940 -3,975657683646 M0I
8,825849243755 -3,189609873251 F2IV
-6,642121115159 -4,763654473911 M3I
3,873969470928 6,723133562081 A7III
5,108874010708 6,716027951006 B5II
4,954018159699 8,627675974143 K7II
0,451101431134 7,111751137101 A5V
-4,347922279327 -5,563872849655 G8III
-7,778270658028 -3,245541207416 K2III
-4,195174520239 -5,544088722658 K9VI
0,700290915216 5,039091873225 A1V
1,985918225470 6,714181122851 F4II
1,403178385057 6,527098793562 O2I
5,142447617041 -3,375739204254 K4VI
-7,714614612748 -0,852908459543 K7II
2,127696332875 5,907413765725 VII
-7,962682173616 -0,938984912213 M7I
4,098971218328 4,852840221882 B3VI
-5,384203470489 -0,887592649460 G4V
-7,830280011220 -1,827852217142 M5I
3,400842011925 5,847898253103 O6II
-3,603823657353 -5,706243205166 O5I
1,046858840613 4,949419114757 G1V
5,370160020489 -6,498702562032 K1VI
-3,475583276686 -0,837837723747 B3I
8,297345420888 -5,316302536833 F3III
-6,371453414439 -1,141012871924 VII
4,323393998409 -2,890379265622 F6V
0,606225729029 6,599835752841 B3IV
7,515154834147 -6,462479476227 F3III
-3,329193922583 -3,015339461698 O5IV
-7,657573306962 -0,888006710560 M1I
4,327921521090 -2,350580268627 M3II
6,311334297666 -2,774004322403 M4IV
-3,349891418644 -3,780551182731 K6I
0,982417561166 7,807392130758 F9V
4,968596360024 7,106156307011 O6IV
-8,029520513714 -3,137386358885 M8VI
-3,552749683201 -4,426208227401 O5III
1,774969342626 5,184822468627 VII
6,228027336693 -3,515245886985 B3I
-3,399624601399 -1,852760136283 O5I
-5,447951924008 -0,919452756846 F1II
-5,919088684290 -4,474742449164 VII
4,856911620732 8,959552758217 VII
3,751582928746 8,317999857812 B4IV
-7,865295238355 -1,175650537104 A7II
3,345044245067 8,142484201499 M5V
3,704453058103 8,744527593649 VII
-5,379250779476 -4,674253781528 A3II
8,350912202846 -4,419573153758 M8I
1,007463713707 7,382254855049 G0III
-3,440879406247 -1,732833789851 G3I
2,154443494614 7,227783143901 O7V
7,026176539904 -4,553645214369 B8II
-5,426002014192 -3,203622661309 VII
5,679445695791 -3,807256369830 O4IV
-3,908747561453 -1,159885165811 K8II
6,024719751970 -7,279736549149 K6VI
-5,024901706737 -4,836184247722 M2VI
-7,816765147999 -5,223362203209 K0IV
0,999064242164 8,099545367829 F2II
5,220197691680 8,450144904867 K1III
0,965066321964 6,784370514108 K7II
5,499385053465 -6,864176148896 G7IV
-7,560677738162 -3,566378906426 K1IV
1,447006142226 8,082367793343 B2I
3,841487758388 7,393856856722 K3V
0,569391702131 7,948255087193 B7II
5,977336277769 -3,386093258982 O7V
3,753923661685 4,969171121032 F2IV
6,876787986612 -4,675071611161 B5I
2,063197583878 7,494021560082 F7IV
-7,789215830725 -3,812581186977 G7I
8,883994847150 -2,999418997869 VII
8,628390027455 -5,305320958061 A7IV
2,019180708219 8,500837320294 M4V
-8,019484192581 -3,696856326140 G0VI
8,167259074581 -5,825112610680 K7III
-3,445187455273 -1,934061222668 VII
3,944213320682 7,050217222750 M5I
8,232369335472 -5,957351268545 O3III
7,581617075300 -6,909261229904 VII
4,642385340239 6,082647491939 A3I
4,671903892462 -5,265917739794 B6V
-5,488818972594 -5,260674276430 VII
-3,150247914296 -1,334323964166 VII
-6,470192631602 -4,231616839347 O6III
-4,095421511679 -2,159487606936 G4III
4,149604137147 -5,604755109051 B1IV
-6,307963385186 -3,028062046299 B5III
-4,874546705022 -1,129837528743 G0I
-7,030649279355 -3,251292711525 G4IV
4,357681743908 -3,294570756904 G7VI
1,564170285014 8,613655706388 K5V
-6,187996986382 -4,596907566368 K9V
-4,548808208359 -2,063632784080 M8VI
4,588983056508 -3,976998116226 K4IV
6,175112383793 -5,162790699278 G5VI
2,269763100860 5,598442319462 M2VI
-6,351186909552 -3,142534986809 M3III
-5,532162436867 -4,990992178239 O1I
0,789910461606 7,522555394404 B6IV
3,144454855674 7,848723273322 A4II
3,671692674773 8,488427541206 A2III
5,876345968815 -2,306452525454 A2III
2,632975466717 6,249673861487 F6I
-4,327287754667 -4,675922105542 VII
5,069636812554 7,578270657475 VII
-5,800901803819 -4,957211561271 M6IV
4,211757757601 -6,211065231141 VII
1,658356493018 7,454640485251 A2VI
4,444490297157 -5,045461407005 M0III
1,651640632692 6,439886008092 VII
-3,629168662554 -3,129117333476 A3III
8,556048932849 -2,683293633737 A1IV
4,309150691137 -3,221910689346 A8IV
4,311049644561 8,826899873970 O2II
4,085799920235 8,336226377103 B5II
1,779580606682 7,502267356517 VII
6,640716550822 -5,564720058303 G4III
2,271823364682 7,019881283412 G1V
4,366565834456 -4,802141141199 K7II
3,063554173928 9,152991706516 M4II
0,811276071102 7,335314408936 M7IV
8,325779369595 -6,820647090620 G4III
-6,632845119235 -2,603461268126 K9II
1,100102633528 8,529326431356 A0III
7,470356789008 -5,880844471984 G3VI
3,655890226325 8,094700365916 VII
-7,466401311471 -4,603830630915 M7VI
-6,691588061600 -2,832766976799 K3I
9,036532024336 -6,089764207211 G3VI
-6,081451117246 -1,619462168504 M2IV
7,694665102733 -6,292467086730 K6III
0,612845396596 5,419502218855 F8III
-5,567790763223 -2,785754223903 G0VI
7,504021557189 -4,542092516777 VII
8,627781575353 -6,492965545260 K6I
2,919461655442 5,743260332653 VII
0,952202397572 8,425055492537 B2III
-4,641128743653 -2,538401187021 F3I
5,327887086210 7,097053172766 B0VI
6,352130951656 -5,623183750521 G8III
0,515802226796 6,557170197165 VII
-5,516859119815 -3,503145101157 G1III
-3,793988850031 -3,623484276037 VII
6,046547703983 -2,841674821199 K0IV
8,397084634332 -5,290140340069 F5II
0,770931203379 6,615876818087 VII
-6,783309108630 -4,108314539607 VII
7,481866808906 -7,043941061250 A9IV
-3,651667260241 -5,647725863676 G6I
-6,656263872677 -5,445614158426 F9VI
5,032141997159 -5,092032398957 F4VI
-4,467615909233 -4,630089908864 M8VI
7,590116527700 -2,922663283420 VII
-3,220101650961 -1,995141952997 K7VI
3,017759232901 7,502321901611 B8II
4,306067738049 -5,437967764365 O6III
2,627332401008 9,179907141942 A9II
-3,397009091922 -3,848035992406 A7III
4,697605371887 -2,800277345338 O1VI
5,335057183039 -3,911579620927 K1IV
5,358081787430 8,778623622936 M6IV
8,043817280608 -6,964688798762 M3V
8,996435394906 -4,904430076481 F0I
7,644791261804 -6,320209913955 G0V
4,274624460309 -5,370955951119 K9IV
4,781351018205 -3,505838964949 B4II
-3,618450677681 -4,832634417052 B5III
4,448806194791 7,572501794987 B2III
-7,635475681453 -3,018727205173 O7III
-4,776444255267 -3,035226831089 VII
5,112617802808 8,438401662438 A0VI
0,590412585463 5,654309976381 M8I
7,509769450768 -7,128627398423 B6II
5,061416743826 -3,379537040849 G4V
8,424673390392 -5,572081078423 G2V
6,606086291284 -2,830808034548 O7II
1,003381113476 5,188989635910 F1II
1,823929413135 6,051434399062 A5III
4,391750500933 -3,155166933268 K6V
1,143850134210 8,944387475011 VII
-7,625651657254 -1,048503606135 VII
6,865193569053 -4,257791611017 A9I
7,018083694671 -3,617840877100 G0III
6,156643900762 -4,755013547873 F7I
5,188474322646 -5,774488441359 M2II
8,151228143862 -5,028317682316 A8I
-3,764633472343 -0,867077223359 B3IV
7,907171561289 -6,208165448213 F0II
2,629417248842 9,010536157374 G7VI
4,605915822557 -4,404765615538 G6III
2,412322448307 5,134213876875 B1V
2,866238403498 7,174031376757 F4III
0,687150304165 6,604482965220 K4I
5,017006327835 6,352872117835 O5IV
7,679695592649 -3,066758653900 VII
-7,323876811983 -1,952074295832 M8IV
-6,926301535622 -4,421948069727 A2II
6,913154215145 -4,150421084287 G6III
1,301928449492 7,551279461692 F0III
-7,131148232563 -3,906994918502 O5IV
-4,788523213733 -3,336998455247 A0V
7,191174911920 -6,687167305665 O5V
8,770252451634 -3,140848660755 O9I
8,901427658186 -5,640606129402 B0II
7,798693701425 -3,053468480775 M8III
4,639966343585 -4,955017383056 O1II
-6,695365299509 -2,324390907057 F7VI
-3,529376163357 -5,647518847293 VII
5,990724419303 -4,381760093352 A3IV
-6,603846173419 -0,903395522201 G3II
-3,859593519688 -5,355041969776 M2IV
2,321674000719 9,069255288899 K0II
2,874459802417 8,827576595279 O4V
3,091167477053 6,064898712013 VII
4,370318781196 5,370733686842 M2II
7,262111880133 -5,118665022705 VII
3,867562710906 8,789891420417 B7II
6,542414876431 -5,476616796663 VII
8,285373196985 -5,938218613936 F9VI
7,522128748969 -6,019801771702 A0V
-4,782811434682 -1,543173944299 F0VI
-4,877853082513 -4,013732309383 B3I
5,379865890563 5,535442500751 F2I
4,241737044519 8,167990368832 B2IV
4,295944730991 6,247629200965 O4IV
1,506124774501 5,048915269700 A1II
3,628868071694 6,086033290903 B3III
4,990651561819 -4,719459882897 A4I
-3,606628580207 -5,439338883217 A6VI
7,982815749897 -5,182084437737 VII
8,144087341476 -4,090647249934 O0III
-4,174694119899 -4,524681048214 B4IV
4,981569940458 -6,912949785035 F6I
9,116252022399 -5,960778723329 M0VI
-5,023189083295 -0,767221045438 F9I
0,697915631293 9,190397930291 K1VI
-6,979689232347 -5,686345136745 O6V
6,235391892344 -3,865302606164 M5V
-5,852659108066 -1,704958503939 O2III
-7,588586831395 -2,877057469711 VII
5,136767748006 -4,889424840829 O6III
4,746879393245 -3,337317375536 VII
-4,107210604770 -4,620120097885 VII
0,796814782319 5,251276331841 G1IV
1,323697932115 8,547256896385 B6III
-7,995124856985 -3,482753681255 G9II
7,980857217805 -5,835964897921 M9III
7,419685017793 -5,712221455303 A3IV
-5,337262429467 -1,284332612783 B5III
6,629250982408 -6,091163568478 G2V
2,543929521148 7,521291619819 G5III
-7,950280576389 -2,602391642250 VII
-6,946828721395 -2,385321709149 B8III
3,116719310020 4,920685656263 M8V
1,206349298726 5,826007285561 B9VI
-5,235884209071 -3,154730758991 A2IV
6,406954323417 -6,554838017175 F7IV
5,022808302586 5,384113468967 O5VI
1,597869587246 4,827300129205 VII
-3,482181554150 -2,283480390682 F9V
2,544710552614 4,914883389889 G3IV
-7,833256473117 -1,523122215980 K8VI
-6,720435246209 -3,048019642351 B9I
2,941988430355 4,537316869809 F8VI
1,456702783333 4,379631827130 O0II
4,154266020810 7,765194612478 M2V
-4,210218104325 -2,561468009475 A5III
2,950625230114 9,222091690091 O2II
5,654952294016 -4,086690402663 G7I
4,603406591231 8,302026596644 G9VI
4,238307016715 -2,808113758124 B8IV
6,713443080819 -3,742523747350 VII
-7,531057490044 -5,686918751036 F9III
2,489668007789 4,448804580028 G1I
4,405254488722 -4,664091256072 O7I
6,410273706338 -7,297788817885 M1VI
3,575949097095 9,181145764630 K8I
1,244498707246 7,042394053325 M2V
-7,382962724380 -1,732826071981 O3I
8,024251242073 -4,004477628954 M1I
2,556295386558 7,603569053856 VII
4,706923812271 7,435034716186 O3V
-3,402633126584 -3,640387472933 M5V
-6,822004610136 -2,917638083793 K1II
4,371924090333 6,415615321769 A0V
2,723540525115 6,339625114960 O8I
1,928567553661 6,181082677409 F2III
0,709386287378 5,626707512231 VII
4,991381394660 7,968140549040 A4VI
-5,789900368674 -3,767427486852 M2IV
-6,328926641624 -0,757586261388 O9V
-3,099533951790 -4,216665695718 VII
2,766966493809 8,195397667210 VII
-6,923648312947 -1,447864677056 B2II
3,891512760334 8,460592854681 VII
2,665401236071 5,934235563918 M0V
-5,848740294334 -2,552057760243 F1IV
5,735052646571 -3,938840521908 A7VI
-6,395334679309 -5,349126894269 G3II
7,778526063293 -3,889517802002 K9VI
8,683087551224 -2,952777587391 M3IV
4,945751251734 7,887272498856 B9III
-6,273758567410 -3,886181194256 M2V
7,618806042602 -6,230754703814 O3IV
7,911325425268 -3,869072118660 K9VI
2,987546086944 7,402224319271 B6II
0,443177792565 4,693312262580 F4III
2,754238578476 5,904376959487 K7I
5,429977327614 -6,591362182860 A0V
6,018532268010 -3,511700711224 G8II
-4,121296544640 -5,280812779630 M0V
3,701942824484 6,068494631555 A4VI
1,540433583146 5,492343505175 O0I
-6,122281028331 -1,310223402548 K4VI
-7,607606589393 -1,574652095185 K9VI
-3,871344344709 -1,425292355909 K0I
5,899004541607 -5,473777863454 B4VI
0,593324834155 9,263856320491 A2III
1,373223434848 6,227765926346 B7III
4,077786162974 6,910349537807 O5II
-5,379474221506 -1,332762210893 M4IV
5,740604286970 -6,670168488526 B5II
7,700189081291 -3,036711094807 F6III
7,216625307571 -7,221418087393 B3I
2,138166498888 6,822490120777 G9IV
-5,081470695952 -4,132638033135 M7III
1,592013223946 8,135344051662 M6III
2,415750485319 5,907563460621 G2IV
5,408164119013 -4,791613040583 A7III
-4,028807651168 -3,769132377432 K2III
7,998348476437 -6,097706329299 F4I
-3,318680121395 -1,258338820890 G1VI
-5,467644075835 -1,689520696511 G8V
-7,675323699206 -2,307861204857 G3II
9,109931368248 -5,983227618930 G1I
6,729212654448 -5,293867662354 VII
3,979127148182 8,971974189020 M2IV
7,996400597148 -5,628910101423 A0III
8,862895851733 -4,025177370194 K8I
4,654497208926 8,470192959439 K8IV
1,269594015279 5,878006165312 G7V
4,681882213519 8,826916400998 G1VI
4,539222571866 -6,207616871515 G8V
-7,012802614419 -2,186225245433 F8I
-3,974883682463 -3,075266917692 M0V
2,588640112831 6,556592414062 O3II
3,121103351452 6,707883804475 O8III
4,930364312213 -6,799725432787 M1I
-6,023668802129 -2,219751635699 VII
-5,749691770727 -3,105072152809 VII
2,995263693503 6,537328042613 O5VI
2,166483649627 4,893406657317 B6I
0,576488877753 8,176875324397 O3VI
4,024899508400 5,439016678297 M3III
3,288927073799 8,099241395881 G1V
-5,848920267783 -4,849705994873 VII
-3,390103020158 -3,307999574620 B6II
8,386667281475 -5,147604151759 M2IV
9,068879629375 -5,514290488880 F7VI
7,615950970524 -6,398036671461 A9I
3,327240864907 6,288422433544 O8II
5,774124629189 -4,850112861317 A8I
1,523529895816 7,869401018367 A2III
5,276858705729 -7,145576614431 G2III
-3,752225364017 -1,511834262953 VII
5,565884975527 -5,397612803949 G1III
2,671202937282 8,066725696047 B2II
-6,128566182025 -1,137488983694 F3III
6,898450421315 -4,557045906539 F8I
8,634514430734 -3,283743686124 K7VI
7,516967278147 -6,968507572154 A5III
8,777892705686 -3,298671627376 VII
0,831704895885 8,145441169155 O8III
0,763264603770 6,601560268494 G9II
-4,569064579884 -1,972183974172 F5II
5,320142871676 -5,405585429859 M2III
2,998780282657 9,248551202230 A9VI
7,087809402160 -4,966911657923 A2VI
2,223818219003 8,752635004041 K0I
4,544020248081 8,526315700139 VII
4,364243699660 -4,979498549504 K9II
5,340443635173 4,616611656894 B2I
6,317785484855 -5,345884877149 M1I
-4,947203800994 -2,902489417655 A6IV
3,077494693062 6,278283571766 VII
-5,997155944014 -5,474149803593 VII
6,742382658053 -6,496837330793 A3VI
-8,013684928405 -5,534576103856 M9II
2,154192085557 7,728425972517 VII
-6,131845901331 -0,826475929746 K3I
-3,079125722647 -2,504870347848 VII
4,557145044784 -6,387232683342 F4I
1,328266221515 8,981416280569 G2II
5,068143428634 7,157813434472 F9III
4,533523374658 -4,196708766980 VII
8,012350356869 -3,991319592511 M5III
5,121860401171 7,279128293737 M4IV
0,434730038291 5,035113448607 F8VI
7,350089073513 -2,612950095986 VII
4,801509687597 6,380555218864 VII
5,216028663357 -6,667893693024 F2IV
4,919110498036 -3,766790202484 F0I
7,950150076463 -4,678033692172 M2II
8,163106987670 -6,022985014740 B1IV
6,557232741074 -4,560685148133 F0VI
8,152143549003 -3,748787314773 M8IV
5,459286951036 -4,416723894996 M4VI
-3,603700665087 -1,735669511438 B1IV
6,240065993014 -5,130574726908 K3II
4,185636990111 -4,611096276326 A5II
5,777958164774 -6,043552411626 F9III
4,951141670223 -2,920854985855 B4II
8,580629323930 -5,324176555040 A5III
3,777344666791 6,266078817458 G9IV
-7,465744259295 -4,483707439343 VII
5,612563144282 -4,443678570083 F1VI
2,533249787176 6,132885086200 VII
-7,610925769033 -4,393375061248 B6I
8,092153396126 -6,823465247850 M5V
5,021312576071 -2,728118040152 M3II
7,852523764776 -4,732172907096 A0II
1,338360292074 5,499635096231 M1II
-5,764462523222 -3,726715098782 K3VI
6,482677287726 -4,063487231683 A8VI
1,017377485916 8,058221613652 B9IV
-4,836612941900 -0,835253614869 A4III
-5,543113456340 -3,554444083600 G1V
1,436470705308 8,302514484032 M4I
-4,204303940007 -2,827276334373 O3II
1,984128737284 4,923728911976 O3IV
2,325967664637 8,178475639806 M9III
5,276253551384 8,592777362310 F6I
5,361937624796 -4,385075044896 K1VI
-7,439971447097 -2,788561645347 A0I
4,053946956367 4,645634256418 F8IV
5,347254133522 7,103073927477 B2V
4,516524421538 -4,934211850400 K6II
4,971083770443 7,219465323334 B5V
-3,063479891247 -4,880317283453 B9III
3,342266616984 5,591807139150 F6VI
7,941832927290 -3,375485534861 O9III
8,889757719649 -3,420895055377 F2II
-5,955219625040 -1,312793848498 O3II
-3,771970005695 -4,207170998790 G9IV
4,240691837563 6,674899941055 K7I
4,084397041996 7,885739854366 M7VI
4,588354374326 6,899894511342 K5VI
0,664523151374 7,783591070271 O9III
-5,062015971418 -0,753439476986 G6VI
-6,399514524515 -2,378526573207 K2I
-5,281518975793 -1,572504258337 G2I
5,253768054828 6,616943755535 VII
-7,748591069380 -5,290083353382 K4VI
4,564947624743 8,604386509861 M1V
4,389463423154 -7,185759158169 B9III
2,774975382161 9,373483802537 B8II
2,460585329012 5,046330984141 M3I
-4,898921880996 -0,961221916416 K3V
3,599096226629 6,105088464857 F0II
-3,660031258174 -1,671363527997 F0II
-4,579817805039 -2,099501072804 M9V
3,860266588430 8,092963091002 B5III
-6,397882423443 -5,476265222651 K2V
1,029040233130 8,047953159241 B5IV
3,234906012643 7,723007053333 A1III
7,492702081179 -5,078138423968 K7VI
1,060401848498 6,775108098638 M0IV
5,336066510492 8,033029244519 O9II
-5,492155054695 -4,377060740874 A6V
5,127930621225 -6,154677172472 F8III
1,802103166856 5,913541571537 K2II
1,705752919690 7,137188656819 G6IV
-4,063096922307 -2,890680679850 M8I
3,134158700680 6,681302752555 O7II
7,940732936181 -4,250389803198 F9II
6,895211415781 -3,186326641585 M6III
6,799958495784 -2,805224303636 G5IV
3,895424660433 5,383764549569 F7II
-5,606663820052 -3,341216597855 G1VI
5,102941342662 5,770404115181 O4IV
6,567867717322 -4,641403789458 G6V
-6,946636760681 -2,716485358920 M0IV
1,675494988843 8,809322963346 K3VI
-6,774476238033 -2,833416463576 A4IV
4,305486160151 -3,172898738616 M7V
-4,450127298527 -5,395076148058 A3I
-7,661136637337 -4,909242710381 B2III
-5,702442457106 -3,132825287454 VII
2,837720364733 5,980437800411 B2VI
-7,865467050557 -2,383609818491 A0VI
3,073074155431 5,736589688797 M6I
7,802486510572 -4,301445935734 K7I
8,505755591935 -5,915702715121 VII
-3,812127657142 -4,671656824742 G9III
1,523622436077 6,802150069915 B8I
2,914455882711 7,645478241011 A4I
1,492570540828 5,337149698391 M1II
1,439828342971 4,532505253427 G8III
-5,791132569520 -3,104657146820 F1VI
4,441720522261 -4,873507846754 O0I
3,753399986868 7,266347334353 M7II
4,233891615126 9,087943220953 VII
-3,119401014364 -4,261958582292 O5V
0,847727978587 8,878605110852 A7I
2,120377392567 6,779618834497 VII
4,773502287852 -5,956884371542 O8III
4,223754411760 -4,812498624776 F4IV
4,041292693811 5,378083530950 M7VI
3,510439029726 4,692625137965 K8II
8,474077235073 -2,406919478135 VII
4,217186360401 7,439163451956 G6III
0,686739596530 8,339783833530 B6I
-6,852465839599 -3,412812020881 A9IV
5,519143813312 -6,716309094370 M1IV
-4,589565873409 -2,932749122907 B6VI
5,266879338647 -5,709227934618 B4VI
-7,410074813313 -4,171276755942 G0VI
8,017968977583 -3,442164246028 K0II
8,084095390043 -4,012506441347 A5I
-5,819206225213 -1,306791330044 F2V
-7,581851309395 -4,892638744230 G7VI
-7,982342158380 -1,728434964592 A8III
0,690672419747 5,010530015414 O1V
-6,746411392434 -1,099648786778 O8V
-3,350274058978 -3,111297111804 G4VI
4,097021951465 6,063267244674 O0VI
3,973622399898 7,223190911489 K2II
1,673080015913 7,316766272001 M4I
-6,020947240557 -3,887573569585 VII
-3,630889439693 -2,248804210587 O2III
-7,264482330610 -1,237811307227 M7IV
-4,071134227476 -4,315588978864 M9IV
7,477596333332 -6,535057670872 O8VI
6,381380303710 -5,482291102426 A0I
1,835334843007 8,010612348286 K9IV
7,834033360414 -3,154990932423 K4III
5,444010728000 -5,180860107102 O7VI
8,337029161827 -6,380561698507 F6V
5,793550454842 -3,325978108262 G5I
5,920263456737 -5,199778328079 A2II
-7,703207516178 -3,934378901816 O5II
-6,529136078186 -4,866891485346 K6II
6,858894136168 -2,573065255255 K3VI
8,999294681261 -4,247299966088 VII
-6,919199627274 -1,343323322422 G4II
5,677581042994 -6,250792689680 A9III
8,024933470190 -5,827440079998 VII
-6,531923575729 -2,598053974665 M2IV
8,393978065221 -5,027278370749 G7I
3,736183299688 5,209816416858 A8IV
1,383144096309 7,521872468582 VII
5,217507299124 5,782657576956 O3I
4,261675945737 -3,911481182502 F9I
4,613203121633 -6,078548959883 VII
-4,806129153870 -5,477058639341 A1VI
6,538256661775 -5,021080084196 A2V
-5,896321759659 -3,513660465333 B6III
5,152173008140 7,065658495007 G7III
-6,348845313646 -5,151603939133 K2VI
4,410920875483 8,415357801926 B7V
-6,596792603569 -1,582543879911 F5IV
-5,735742958958 -2,964160910574 O7III
4,257391508077 -5,648924102906 F9II
-6,876229510288 -4,349974672261 VII
-3,752354521044 -5,541622110075 F4V
3,754247671463 4,622841470264 VII
8,660496373754 -6,369884752256 G1II
3,240131798311 5,651839694455 M0I
0,940056748079 8,597073422044 G5II
2,868120298655 6,770074923645 B1II
5,783752651349 -6,847946495817 G7VI
0,610660744994 6,244173630758 O8III
3,170858580410 4,867565234195 VII
5,336375027346 5,721583598031 F1V
4,388502495937 7,481338769081 M8I
2,562038557456 4,810375097662 G8VI
4,416849669466 -7,227197449059 F1I
-7,872240358352 -5,264332115449 A2IV
7,512374283541 -5,268012101635 M0II
8,941309699610 -4,786316474098 VII
-3,935042967634 -5,221116055916 M0II
2,953324534599 8,034553885108 K3VI
5,675046357182 -3,714275820430 B7I
5,371186996918 7,637300609789 A1I
-4,324488434164 -3,963634191154 K3III
7,123570543229 -5,750044982148 F8II
2,089593535626 7,190511345255 O7I
5,057782123739 7,078574617482 M8V
-5,828524301240 -1,505073642916 VII
2,058089496752 8,037242504520 B1V
-4,580891058912 -3,125976012207 O8I
4,345195513316 -5,178177619694 A0I
-5,013939006052 -3,469369583550 F6II
3,395796339512 6,988680217046 F0IV
-5,706360440248 -3,758733623892 G9I
-3,932115888889 -1,766469729527 F1IV
4,362129054167 5,402321399301 VII
4,973545413346 7,677445626619 O7IV
6,627414285527 -7,032746448968 O2VI
-4,138193968744 -3,177612749701 M1IV
4,462873812631 -5,287737824932 B1V
5,396738669385 6,418613327183 VII
1,780343883258 5,633087356894 G8III
-4,102482767730 -3,954604278753 M2II
-4,326590154959 -3,129103043711 F6III
-4,409863507684 -3,840196110437 G9II
6,172780186755 -6,660331301476 VII
0,873425218507 6,145949990764 A0V
-7,910547130381 -5,295013332503 VII
5,366697368391 8,209759898823 O2III
-3,553786144129 -3,962527467807 K6I
4,125771227470 -6,623373350434 K9V
3,240782204668 5,176517868910 F7II
1,521772131544 5,040448717724 A5III
4,722119311258 -5,306264756899 B0IV
-5,215646809399 -4,245086462928 VII
7,445971413151 -4,557035594978 VII
5,021445557863 -3,896159494574 VII
-6,841062165620 -1,874197169179 M1VI
-5,153850292285 -5,276279979904 G9I
4,853380518569 -6,858352053458 F5V
5,321492920483 5,099233765071 O9III
-7,891400433739 -1,635101597347 A0VI
1,247747307907 5,574080519107 F3V
-3,397241992777 -4,117249507881 B2V
4,875878504067 8,543655856892 VII
4,781036029724 4,509534681271 O8VI
7,659613144485 -5,233461602738 VII
4,535918679968 7,272453853070 K7V
2,028074398535 6,808393067843 F9II
1,684303136202 4,473308806124 K4I
5,687499027524 -3,986802675969 B2II
-4,818408351672 -4,164313762064 K3I
2,478346152541 7,470904302226 O7V
-7,615607743846 -2,339992945243 G5III
8,485810936696 -2,450138601014 A0V
-6,236473231270 -3,445378555092 VII
-7,113313057657 -5,367069758313 M1III
-7,695923206081 -5,503070871860 M3V
8,469487185891 -7,088955063349 M7V
-4,233413274643 -4,626169812149 F3V
-3,731190764356 -2,881101746962 VII
-3,272134504127 -4,341670851132 B2II
-5,514750918421 -2,265161923984 B9VI
-6,887014756908 -4,939138169291 K8VI
-4,306464065431 -5,182211878505 M6V
4,128015428474 7,676239564009 B9III
2,552221684927 7,815236770940 M5III
1,917803428734 7,721728455986 B6I
4,901032804696 -3,281442345649 M5III
-4,963273694380 -4,445998383391 G1II
6,934854949176 -3,443892413515 VII
8,249588087781 -2,582940151082 VII
3,189545048265 4,555679440482 B9I
-5,376273196600 -1,817271683155 VII
-6,554354911735 -0,758094403893 F2III
0,563748692781 8,203199423547 F2I
5,034063575040 -3,612955579916 A1IV
1,384908102069 5,363391724705 VII
5,226507195571 -4,038377232401 F2V
2,982962202969 6,765657889115 F8III
8,024057915310 -6,276412184646 O0VI
-3,322282187719 -3,274580676857 O6III
-6,714675279377 -5,223027729488 A7I
-3,249974036465 -4,688028735367 O7III
2,318671681848 8,739429318055 VII
-4,420045111100 -5,428879515452 O9VI
1,053726511602 5,139851403680 B6III
1,076826908406 5,139482183666 M9VI
-5,258326087075 -3,753220170213 O5III
